"gene.symbol","description","entrezgene"
"RPS6KA4","ribosomal protein S6 kinase A4 [KO:K16510] [EC:2.7.11.1]","8986"
"RIPK3","receptor interacting serine/threonine kinase 3 [KO:K08847] [EC:2.7.11.1]","11035"
"MLKL","mixed lineage kinase domain like pseudokinase [KO:K08849] [EC:2.7.11.1]","197259"
"PGAM5","PGAM family member 5, mitochondrial serine/threonine protein phosphatase [KO:K15637] [EC:3.1.3.16]","192111"
"DNM1L","dynamin 1 like [KO:K17065] [EC:3.6.5.5]","10059"
"LIF","LIF, interleukin 6 family cytokine [KO:K05419]","3976"
"BCL3","BCL3, transcription coactivator [KO:K09258]","602"
"JUNB","JunB proto-oncogene, AP-1 transcription factor subunit [KO:K09028]","3726"
"DAB2IP","DAB2 interacting protein [KO:K19901]","153090"
"ARF6","ADP ribosylation factor 6 [KO:K07941]","382"
"DOCK2","dedicator of cytokinesis 2 [KO:K12367]","1794"
"ASAP1","ArfGAP with SH3 domain, ankyrin repeat and PH domain 1 [KO:K12488]","50807"
"ASAP3","ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 [KO:K12488]","55616"
"ASAP2","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2 [KO:K12488]","8853"
"INPP5D","inositol polyphosphate-5-phosphatase D [KO:K03084] [EC:3.1.3.86]","3635"
"LAT","linker for activation of T cells [KO:K07362]","27040"
"AMPH","amphiphysin [KO:K12562]","273"
"BIN1","bridging integrator 1 [KO:K12562]","274"
"MYO10","myosin X [KO:K12559]","4651"
"LCP2","lymphocyte cytosolic protein 2 [KO:K07361]","3937"
"ALOX5AP","arachidonate 5-lipoxygenase activating protein [KO:K20735]","241"
"CD79B","CD79b molecule [KO:K06507]","974"
"DAPP1","dual adaptor of phosphotyrosine and 3-phosphoinositides 1 [KO:K12229]","27071"
"CARD11","caspase recruitment domain family member 11 [KO:K07367]","84433"
"IFITM1","interferon induced transmembrane protein 1 [KO:K19831]","8519"
"CD22","CD22 molecule [KO:K06467]","933"
"CD72","CD72 molecule [KO:K06504]","971"
"PIK3AP1","phosphoinositide-3-kinase adaptor protein 1 [KO:K12230]","118788"
"LILRB3","leukocyte immunoglobulin like receptor B3 [KO:K06512]","11025"
"TEC","tec protein tyrosine kinase [KO:K07364] [EC:2.7.10.2]","7006"
"GRAP2","GRB2 related adaptor protein 2 [KO:K07366]","9402"
"PDCD1","programmed cell death 1 [KO:K06744]","5133"
"IRF4","interferon regulatory factor 4 [KO:K09445]","3662"
"IL17D","interleukin 17D [KO:K05492]","53342"
"IL27RA","interleukin 27 receptor subunit alpha [KO:K19598]","9466"
"IL25","interleukin 25 [KO:K05493]","64806"
"IL17RA","interleukin 17 receptor A [KO:K05164]","23765"
"IL17RB","interleukin 17 receptor B [KO:K05165]","55540"
"TRAF3IP2","TRAF3 interacting protein 2 [KO:K21124]","10758"
"CCL17","C-C motif chemokine ligand 17 [KO:K21083]","6361"
"IL17RC","interleukin 17 receptor C [KO:K05166]","84818"
"MAPK4","mitogen-activated protein kinase 4 [KO:K06855] [EC:2.7.11.24]","5596"
"MAPK6","mitogen-activated protein kinase 6 [KO:K06855] [EC:2.7.11.24]","5597"
"MAPK15","mitogen-activated protein kinase 15 [KO:K19603] [EC:2.7.11.24]","225689"
"USP25","ubiquitin specific peptidase 25 [KO:K11849] [EC:3.4.19.12]","29761"
"ELAVL1","ELAV like RNA binding protein 1 [KO:K13088]","1994"
"CCL7","C-C motif chemokine ligand 7 [KO:K05509]","6354"
"MUC5AC","mucin 5AC, oligomeric mucus/gel-forming [KO:K21125]","4586"
"S100A7","S100 calcium binding protein A7 [KO:K21126]","6278"
"S100A8","S100 calcium binding protein A8 [KO:K21127]","6279"
"S100A9","S100 calcium binding protein A9 [KO:K21128]","6280"
"LCN2","lipocalin 2 [KO:K21129]","3934"
"IL17C","interleukin 17C [KO:K05491]","27189"
"IL17RE","interleukin 17 receptor E [KO:K05168]","132014"
"IL17B","interleukin 17B [KO:K05490]","27190"
"KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [KO:K07981]","3805"
"KLRC2","killer cell lectin like receptor C2 [KO:K06541]","3822"
"KLRC3","killer cell lectin like receptor C3 [KO:K06541]","3823"
"ICAM2","intercellular adhesion molecule 2 [KO:K06523]","3384"
"KIR2DS1","killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 1 [KO:K07982]","3806"
"KIR2DS3","killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 3 [KO:K07982]","3808"
"KIR2DS4","killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4 [KO:K07982]","3809"
"KIR2DS5","killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 5 [KO:K07982]","3810"
"KIR2DS2","killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 2 [KO:K07982]","100132285"
"NCR2","natural cytotoxicity triggering receptor 2 [KO:K06742]","9436"
"TYROBP","TYRO protein tyrosine kinase binding protein [KO:K07992]","7305"
"NCR1","natural cytotoxicity triggering receptor 1 [KO:K06741]","9437"
"NCR3","natural cytotoxicity triggering receptor 3 [KO:K06743]","259197"
"SH3BP2","SH3 domain binding protein 2 [KO:K07984]","6452"
"ULBP1","UL16 binding protein 1 [KO:K07986]","80329"
"ULBP2","UL16 binding protein 2 [KO:K07986]","80328"
"ULBP3","UL16 binding protein 3 [KO:K07986]","79465"
"RAET1G","retinoic acid early transcript 1G [KO:K07987]","353091"
"RAET1L","retinoic acid early transcript 1L [KO:K07987]","154064"
"RAET1E","retinoic acid early transcript 1E [KO:K07987]","135250"
"HCST","hematopoietic cell signal transducer [KO:K07988]","10870"
"CD48","CD48 molecule [KO:K06479]","962"
"CD244","CD244 molecule [KO:K06582]","51744"
"SH2D1B","SH2 domain containing 1B [KO:K07989]","117157"
"THPO","thrombopoietin [KO:K06854]","7066"
"CD34","CD34 molecule [KO:K06474]","947"
"DNTT","DNA nucleotidylexotransferase [KO:K00977] [EC:2.7.7.31]","1791"
"TFRC","transferrin receptor [KO:K06503]","7037"
"CD7","CD7 molecule [KO:K06457]","924"
"CD2","CD2 molecule [KO:K06449]","914"
"CD5","CD5 molecule [KO:K06455]","921"
"CD1A","CD1a molecule [KO:K06448]","909"
"CD1B","CD1b molecule [KO:K06448]","910"
"CD1C","CD1c molecule [KO:K06448]","911"
"CD1E","CD1e molecule [KO:K06448]","913"
"CD9","CD9 molecule [KO:K06460]","928"
"CD24","CD24 molecule [KO:K06469]","100133941"
"MS4A1","membrane spanning 4-domains A1 [KO:K06466]","931"
"CD37","CD37 molecule [KO:K06475]","951"
"CD33","CD33 molecule [KO:K06473]","945"
"ANPEP","alanyl aminopeptidase, membrane [KO:K11140] [EC:3.4.11.2]","290"
"IL9R","interleukin 9 receptor [KO:K05073]","3581"
"CD59","CD59 molecule (CD59 blood group) [KO:K04008]","966"
"IL11RA","interleukin 11 receptor subunit alpha [KO:K05056]","3590"
"GP9","glycoprotein IX platelet [KO:K06263]","2815"
"GP1BA","glycoprotein Ib platelet subunit alpha [KO:K06261]","2811"
"GP1BB","glycoprotein Ib platelet subunit beta [KO:K06262]","2812"
"GP5","glycoprotein V platelet [KO:K06260]","2814"
"IL19","interleukin 19 [KO:K05444]","29949"
"IL20","interleukin 20 [KO:K22667]","50604"
"IL24","interleukin 24 [KO:K22668]","11009"
"IFNE","interferon epsilon [KO:K05442]","338376"
"IFNK","interferon kappa [KO:K05441]","56832"
"IFNL1","interferon lambda 1 [KO:K05447]","282618"
"IFNL2","interferon lambda 2 [KO:K22669]","282616"
"IFNL3","interferon lambda 3 [KO:K22669]","282617"
"IFNW1","interferon omega 1 [KO:K05440]","3467"
"OSM","oncostatin M [KO:K05418]","5008"
"TSLP","thymic stromal lymphopoietin [KO:K05436]","85480"
"CTF1","cardiotrophin 1 [KO:K05422]","1489"
"CNTF","ciliary neurotrophic factor [KO:K05420]","1270"
"GH1","growth hormone 1 [KO:K05438]","2688"
"GH2","growth hormone 2 [KO:K05438]","2689"
"CSH1","chorionic somatomammotropin hormone 1 [KO:K05438]","1442"
"CSH2","chorionic somatomammotropin hormone 2 [KO:K05438]","1443"
"IL13RA2","interleukin 13 receptor subunit alpha 2 [KO:K05077]","3598"
"IL20RA","interleukin 20 receptor subunit alpha [KO:K05136]","53832"
"IL20RB","interleukin 20 receptor subunit beta [KO:K05137]","53833"
"IL22RA1","interleukin 22 receptor subunit alpha 1 [KO:K05138]","58985"
"IL22RA2","interleukin 22 receptor subunit alpha 2 [KO:K05139]","116379"
"IFNLR1","interferon lambda receptor 1 [KO:K05140]","163702"
"OSMR","oncostatin M receptor [KO:K05057]","9180"
"LIFR","LIF receptor alpha [KO:K05058]","3977"
"CRLF2","cytokine receptor like factor 2 [KO:K05078]","64109"
"CNTFR","ciliary neurotrophic factor receptor [KO:K05059]","1271"
"GHR","growth hormone receptor [KO:K05080]","2690"
"MPL","MPL proto-oncogene, thrombopoietin receptor [KO:K05082]","4352"
"AOX1","aldehyde oxidase 1 [KO:K00157] [EC:1.2.3.1]","316"
"GFAP","glial fibrillary acidic protein [KO:K05640]","2670"
"STAM2","signal transducing adaptor molecule 2 [KO:K04705]","10254"
"STAM","signal transducing adaptor molecule [KO:K04705]","8027"
"PTPN2","protein tyrosine phosphatase, non-receptor type 2 [KO:K18026] [EC:3.1.3.48]","5771"
"PIAS2","protein inhibitor of activated STAT 2 [KO:K16063] [EC:2.3.2.-]","9063"
"PIAS3","protein inhibitor of activated STAT 3 [KO:K16064] [EC:2.3.2.-]","10401"
"FHL1","four and a half LIM domains 1 [KO:K14365]","2273"
"CLEC6A","C-type lectin domain containing 6A [KO:K17514]","93978"
"CYLD","CYLD lysine 63 deubiquitinase [KO:K08601] [EC:3.4.19.12]","1540"
"CCL22","C-C motif chemokine ligand 22 [KO:K21095]","6367"
"CLEC4D","C-type lectin domain family 4 member D [KO:K10058]","338339"
"CLEC1B","C-type lectin domain family 1 member B [KO:K10070]","51266"
"POLR3A","RNA polymerase III subunit A [KO:K03018] [EC:2.7.7.6]","11128"
"POLR3B","RNA polymerase III subunit B [KO:K03021] [EC:2.7.7.6]","55703"
"POLR3C","RNA polymerase III subunit C [KO:K03023]","10623"
"POLR3D","RNA polymerase III subunit D [KO:K03026]","661"
"POLR3E","RNA polymerase III subunit E [KO:K14721]","55718"
"POLR1C","RNA polymerase I and III subunit C [KO:K03027]","9533"
"POLR3K","RNA polymerase III subunit K [KO:K03019]","51728"
"POLR1D","RNA polymerase I and III subunit D [KO:K03020]","51082"
"POLR3H","RNA polymerase III subunit H [KO:K03022]","171568"
"POLR3GL","RNA polymerase III subunit G like [KO:K03024]","84265"
"POLR3G","RNA polymerase III subunit G [KO:K03024]","10622"
"POLR3F","RNA polymerase III subunit F [KO:K03025]","10621"
"ZBP1","Z-DNA binding protein 1 [KO:K12965]","81030"
"AIM2","absent in melanoma 2 [KO:K12966]","9447"
"TREX1","three prime repair exonuclease 1 [KO:K10790] [EC:3.1.11.2]","11277"
"DHX58","DExH-box helicase 58 [KO:K12649] [EC:3.6.4.13]","79132"
"TANK","TRAF family member associated NFKB activator [KO:K12650]","10010"
"AZI2","5-azacytidine induced 2 [KO:K12651]","64343"
"TBKBP1","TBK1 binding protein 1 [KO:K12652]","9755"
"RNF125","ring finger protein 125 [KO:K12170] [EC:2.3.2.27]","54941"
"ATG12","autophagy related 12 [KO:K08336]","9140"
"OTUD5","OTU deubiquitinase 5 [KO:K12655] [EC:3.4.19.12]","55593"
"SIKE1","suppressor of IKBKE 1 [KO:K12656]","80143"
"PIN1","peptidylprolyl cis/trans isomerase, NIMA-interacting 1 [KO:K09578] [EC:5.2.1.8]","5300"
"TKFC","triokinase and FMN cyclase [KO:K00863] [EC:4.6.1.15 2.7.1.29 2.7.1.28]","26007"
"ATG16L1","autophagy related 16 like 1 [KO:K17890]","55054"
"SUGT1","SGT1 homolog, MIS12 kinetochore complex assembly cochaperone [KO:K12795]","10910"
"SHARPIN","SHANK associated RH domain interactor [KO:K20894]","81858"
"RBCK1","RANBP2-type and C3HC4-type zinc finger containing 1 [KO:K10630] [EC:2.3.2.31]","10616"
"RNF31","ring finger protein 31 [KO:K11974] [EC:2.3.2.31]","55072"
"CARD6","caspase recruitment domain family member 6 [KO:K12797]","84674"
"TRIP6","thyroid hormone receptor interactor 6 [KO:K12792]","7205"
"ERBIN","erbb2 interacting protein [KO:K12796]","55914"
"ANTXR2","ANTXR cell adhesion molecule 2 [KO:K20909]","118429"
"ANTXR1","ANTXR cell adhesion molecule 1 [KO:K20909]","84168"
"NLRP1","NLR family pyrin domain containing 1 [KO:K12798]","22861"
"PANX1","pannexin 1 [KO:K03443]","24145"
"P2RX7","purinergic receptor P2X 7 [KO:K05220]","5027"
"GPRC6A","G protein-coupled receptor class C group 6 member A [KO:K04622]","222545"
"MCU","mitochondrial calcium uniporter [KO:K20858]","90550"
"DHX33","DEAH-box helicase 33 [KO:K17820] [EC:3.6.4.13]","56919"
"MFN1","mitofusin 1 [KO:K21356] [EC:3.6.5.-]","55669"
"MFN2","mitofusin 2 [KO:K06030] [EC:3.6.5.-]","9927"
"NAMPT","nicotinamide phosphoribosyltransferase [KO:K03462] [EC:2.4.2.12]","10135"
"TXNIP","thioredoxin interacting protein [KO:K20910]","10628"
"NEK7","NIMA related kinase 7 [KO:K20876] [EC:2.7.11.1]","140609"
"BRCC3","BRCA1/BRCA2-containing complex subunit 3 [KO:K11864] [EC:3.4.19.-]","79184"
"CARD8","caspase recruitment domain family member 8 [KO:K12801]","22900"
"PYDC1","pyrin domain containing 1 [KO:K12802]","260434"
"PYDC2","pyrin domain containing 2 [KO:K20911]","152138"
"MEFV","MEFV, pyrin innate immunity regulator [KO:K12803]","4210"
"PSTPIP1","proline-serine-threonine phosphatase interacting protein 1 [KO:K12804]","9051"
"CARD18","caspase recruitment domain family member 18 [KO:K12806]","59082"
"CARD17","caspase recruitment domain family member 17 [KO:K12806]","440068"
"CARD16","caspase recruitment domain family member 16 [KO:K12806]","114769"
"NLRP6","NLR family pyrin domain containing 6 [KO:K20863]","171389"
"NLRP7","NLR family pyrin domain containing 7 [KO:K20864]","199713"
"NLRP12","NLR family pyrin domain containing 12 [KO:K20865]","91662"
"GBP2","guanylate binding protein 2 [KO:K20897]","2634"
"GBP5","guanylate binding protein 5 [KO:K20898]","115362"
"IFI16","interferon gamma inducible protein 16 [KO:K20914]","3428"
"TP53BP1","tumor protein p53 binding protein 1 [KO:K20915]","7158"
"PYDC5","pyrin domain containing 5 [KO:K20916]","107181291"
"GBP1","guanylate binding protein 1 [KO:K20899]","2633"
"GBP3","guanylate binding protein 3 [KO:K20899]","2635"
"GBP4","guanylate binding protein 4 [KO:K20899]","115361"
"GBP7","guanylate binding protein 7 [KO:K20899]","388646"
"CASP5","caspase 5 [KO:K04395] [EC:3.4.22.58]","838"
"CASP4","caspase 4 [KO:K04394] [EC:3.4.22.64 3.4.22.57]","837"
"GSDMD","gasdermin D [KO:K20917]","79792"
"TLR8","toll like receptor 8 [KO:K10170]","51311"
"TOLLIP","toll interacting protein [KO:K05402]","54472"
"IRF5","interferon regulatory factor 5 [KO:K09446]","3663"
"CXCL9","C-X-C motif chemokine ligand 9 [KO:K05416]","4283"
"CXCL11","C-X-C motif chemokine ligand 11 [KO:K12672]","6373"
"CMA1","chymase 1 [KO:K01329] [EC:3.4.21.39]","1215"
"ENPEP","glutamyl aminopeptidase [KO:K11141] [EC:3.4.11.7]","2028"
"PREP","prolyl endopeptidase [KO:K01322] [EC:3.4.21.26]","5550"
"CTSA","cathepsin A [KO:K13289] [EC:3.4.16.5]","5476"
"NLN","neurolysin [KO:K01393] [EC:3.4.24.16]","57486"
"MAS1","MAS1 proto-oncogene, G protein-coupled receptor [KO:K04303]","4142"
"MRGPRD","MAS related GPR family member D [KO:K08392]","116512"
"AGTR2","angiotensin II receptor type 2 [KO:K04167]","186"
"LNPEP","leucyl and cystinyl aminopeptidase [KO:K01257] [EC:3.4.11.3]","4012"
"ATP6AP2","ATPase H+ transporting accessory protein 2 [KO:K19514]","10159"
"PSME1","proteasome activator subunit 1 [KO:K06696]","5720"
"PSME2","proteasome activator subunit 2 [KO:K06697]","5721"
"HSPA4","heat shock protein family A (Hsp70) member 4 [KO:K09489]","3308"
"KIR3DL3","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [KO:K07980]","115653"
"KLRC4","killer cell lectin like receptor C4 [KO:K06541]","8302"
"IFI30","IFI30, lysosomal thiol reductase [KO:K08059]","10437"
"LGMN","legumain [KO:K01369] [EC:3.4.22.34]","5641"
"TBXA2R","thromboxane A2 receptor [KO:K04264]","6915"
"P2RX1","purinergic receptor P2X 1 [KO:K05215]","5023"
"STIM1","stromal interaction molecule 1 [KO:K16059]","6786"
"APBB1IP","amyloid beta precursor protein binding family B member 1 interacting protein [KO:K17704]","54518"
"FERMT3","fermitin family member 3 [KO:K17084]","83706"
"FGA","fibrinogen alpha chain [KO:K03903]","2243"
"FGB","fibrinogen beta chain [KO:K03904]","2244"
"P2RY12","purinergic receptor P2Y12 [KO:K04298]","64805"
"PTGIR","prostaglandin I2 receptor [KO:K04263]","5739"
"GP6","glycoprotein VI platelet [KO:K06264]","51206"
"TBXAS1","thromboxane A synthase 1 [KO:K01832] [EC:5.3.99.5]","6916"
"SNAP23","synaptosome associated protein 23 [KO:K08508]","8773"
"VAMP8","vesicle associated membrane protein 8 [KO:K08512]","8673"
"F7","coagulation factor VII [KO:K01320] [EC:3.4.21.21]","2155"
"F10","coagulation factor X [KO:K01314] [EC:3.4.21.6]","2159"
"F5","coagulation factor V [KO:K03902]","2153"
"F12","coagulation factor XII [KO:K01328] [EC:3.4.21.38]","2161"
"F11","coagulation factor XI [KO:K01323] [EC:3.4.21.27]","2160"
"F9","coagulation factor IX [KO:K01321] [EC:3.4.21.22]","2158"
"F8","coagulation factor VIII [KO:K03899]","2157"
"PROCR","protein C receptor [KO:K06557]","10544"
"PROC","protein C, inactivator of coagulation factors Va and VIIIa [KO:K01344] [EC:3.4.21.69]","5624"
"F2RL2","coagulation factor II thrombin receptor like 2 [KO:K04235]","2151"
"F13A1","coagulation factor XIII A chain [KO:K03917] [EC:2.3.2.13]","2162"
"F13B","coagulation factor XIII B chain [KO:K03906]","2165"
"KLKB1","kallikrein B1 [KO:K01324] [EC:3.4.21.34]","3818"
"TFPI","tissue factor pathway inhibitor [KO:K03909]","7035"
"SERPINC1","serpin family C member 1 [KO:K03911]","462"
"SERPIND1","serpin family D member 1 [KO:K03912]","3053"
"SERPINA5","serpin family A member 5 [KO:K03913]","5104"
"PROS1","protein S [KO:K03908]","5627"
"SERPINB2","serpin family B member 2 [KO:K19821]","5055"
"SERPINA1","serpin family A member 1 [KO:K03984]","5265"
"SERPINF2","serpin family F member 2 [KO:K03983]","5345"
"A2M","alpha-2-macroglobulin [KO:K03910]","2"
"VSIG4","V-set and immunoglobulin domain containing 4 [KO:K19822]","11326"
"CLU","clusterin [KO:K17252]","1191"
"KLF4","Kruppel like factor 4 [KO:K17846]","9314"
"SOX2","SRY-box 2 [KO:K16796]","6657"
"TBX3","T-box 3 [KO:K10177]","6926"
"INHBA","inhibin subunit beta A [KO:K04667]","3624"
"INHBB","inhibin subunit beta B [KO:K22687]","3625"
"INHBC","inhibin subunit beta C [KO:K22688]","3626"
"INHBE","inhibin subunit beta E [KO:K22689]","83729"
"NODAL","nodal growth differentiation factor [KO:K04666]","4838"
"ACVR1B","activin A receptor type 1B [KO:K13567] [EC:2.7.11.30]","91"
"ACVR1C","activin A receptor type 1C [KO:K13568] [EC:2.7.11.30]","130399"
"SMAD5","SMAD family member 5 [KO:K16790]","4090"
"SMAD9","SMAD family member 9 [KO:K16791]","4093"
"ID1","inhibitor of DNA binding 1, HLH protein [KO:K04680]","3397"
"ID3","inhibitor of DNA binding 3, HLH protein [KO:K17694]","3399"
"ID4","inhibitor of DNA binding 4, HLH protein [KO:K17695]","3400"
"DUSP9","dual specificity phosphatase 9 [KO:K18498] [EC:3.1.3.48 3.1.3.16]","1852"
"ESRRB","estrogen related receptor beta [KO:K08553]","2103"
"POU5F1","POU class 5 homeobox 1 [KO:K09367]","5460"
"POU5F1B","POU class 5 homeobox 1B [KO:K09367]","5462"
"HESX1","HESX homeobox 1 [KO:K09354]","8820"
"ZIC3","Zic family member 3 [KO:K18487]","7547"
"SKIL","SKI like proto-oncogene [KO:K18499]","6498"
"SMARCAD1","SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1 [KO:K14439] [EC:3.6.4.12]","56916"
